,0
23165,100002667085868
23166,100002666640681
23167,100002654067024
23168,100002653782081
23169,100002647826688
23170,100002646849860
23171,100002642351430
23172,100002637439349
23173,100002624020073
23174,100002622910993
23175,100002587341232
23176,100002583734120
23177,100002583352957
23178,100002579027840
23179,100002562833242
23180,100002561253803
23181,100002559933075
23182,100002544974679
23183,100002544242548
23184,100002543547548
23185,100002538611211
23186,100002535482756
23187,100002535213359
23188,100002534611524
23189,100002527472723
23190,100002525503301
23191,100002518171547
23192,100002516086000
23193,100002510503113
23194,100002506076283
23195,100002505488672
23196,100002503766186
23197,100002500390411
23198,100002495202235
23199,100002480752526
23200,100002475997013
23201,100002467904730
23202,100002457620840
23203,100002456981151
23204,100002453243258
23205,100002441901257
23206,100002438275287
23207,100002433304155
23208,100002430524365
23209,100002425189206
23210,100002419042297
23211,100002411299265
23212,100002407266328
23213,100002389274925
23214,100002387370293
23215,100002377457872
23216,100002376685421
23217,100002369892298
23218,100002368039704
23219,100002360885952
23220,100002349753369
23221,100002349742972
23222,100002344772388
23223,100002342645440
23224,100002341584870
23225,100002338258632
23226,100002337576929
23227,100002334937023
23228,100002329943286
23229,100002325403189
23230,100002317237197
23231,100002308385199
23232,100002306694698
23233,100002306042627
23234,100002301094876
23235,100002296364329
23236,100002289652033
23237,100002289636324
23238,100002280463756
23239,100002278164186
23240,100002262069275
23241,100002252735452
23242,100002249820149
23243,100002248616234
23244,100002243865393
23245,100002242084910
23246,100002240397659
23247,100002235071821
23248,100002226246214
23249,100002225595610
23250,100002219655967
23251,100002213297955
23252,100002213203434
23253,100002208651762
23254,100002208612149
23255,100002202250603
23256,100002202189479
23257,100002202027855
23258,100002194219561
23259,100002194009624
23260,100002184955990
23261,100002179830333
23262,100002165364198
23263,100002145244356
23264,100002130735422
23265,100002130561386
23266,100002129747092
23267,100002127048425
23268,100002118495006
23269,100002097307014
23270,100002090457683
23271,100002080361672
23272,100002074105670
23273,100002073642404
23274,100002065696675
23275,100002059208131
23276,100002030784316
23277,100002021467263
23278,100002015485335
23279,100002000463810
23280,100001988243269
23281,100001988126325
23282,100001984133028
23283,100001972087237
23284,100001951460317
23285,100001913670929
23286,100001913118735
23287,100001907295776
23288,100001906351032
23289,100001881924190
23290,100001881316578
23291,100001879678866
23292,100001878278368
23293,100001865204354
23294,100001842811011
23295,100001839332924
23296,100001823465115
23297,100001820643661
23298,100001813659796
23299,100001813414427
23300,100001812506644
23301,100001807223869
23302,100001795736437
23303,100001793079588
23304,100001791471489
23305,100001788807232
23306,100001787463712
23307,100001786457380
23308,100001780173111
23309,100001776528978
23310,100001771994259
23311,100001766871871
23312,100001766574262
23313,100001765102526
23314,100001762645048
23315,100001759696901
23316,100001754861919
23317,100001730587273
23318,100001715527439
23319,100001715286813
23320,100001714839035
23321,100001714577815
23322,100001708663534
23323,100001703919558
23324,100001680405235
23325,100001676153690
23326,100001662805138
23327,100001654043141
23328,100001651297218
23329,100001650616222
23330,100001646610136
23331,100001635519960
23332,100001635236596
23333,100001634154348
23334,100001632723215
23335,100001622059508
23336,100001604800362
23337,100001600650145
23338,100001587321559
23339,100001579031723
23340,100001574785724
23341,100001573934922
23342,100001553671514
23343,100001551319147
23344,100001543540382
23345,100001539933277
23346,100001535292357
23347,100001533430844
23348,100001524204268
23349,100001517198163
23350,100001514932065
23351,100001507657115
23352,100001487624524
23353,100001486337365
23354,100001484010237
23355,100001483528329
23356,100001441899261
23357,100001420874637
23358,100001405287296
23359,100001403452112
23360,100001400732971
23361,100001397825788
23362,100001392755978
23363,100001391046320
23364,100001366753704
23365,100001361666223
23366,100001349053912
23367,100001340737855
23368,100001333448063
23369,100001331256896
23370,100001327834196
23371,100001320196605
23372,100001316072849
23373,100001313696539
23374,100001309309390
23375,100001307123562
23376,100001306210994
23377,100001305631652
23378,100001285684882
23379,100001284099078
23380,100001281014699
23381,100001273967891
23382,100001269706015
23383,100001266967231
23384,100001263028624
23385,100001259093796
23386,100001255481250
23387,100001255476952
23388,100001240846613
23389,100001236030203
23390,100001225263962
23391,100001219076051
23392,100001217941177
23393,100001216382216
23394,100001210828073
23395,100001201497740
23396,100001193362445
23397,100001192531361
23398,100001181009232
23399,100001164846299
23400,100001161821768
23401,100001160858496
23402,100001152193980
23403,100001149349967
23404,100001148486165
23405,100001136133937
23406,100001114627374
23407,100001112969197
23408,100001111139092
23409,100001110945299
23410,100001109560489
23411,100001109006975
23412,100001103556337
23413,100001103498867
23414,100001093081469
23415,100001091016951
23416,100001084562038
23417,100001077074946
23418,100001074318216
23419,100001071451757
23420,100001066175674
23421,100001065203092
23422,100001062615482
23423,100001061515988
23424,100001059453671
23425,100001057389051
23426,100001057191793
23427,100001039767624
23428,100001038528392
23429,100001037324989
23430,100001036033894
23431,100001032236959
23432,100001018960698
23433,100001014543545
23434,100000974026969
23435,100000973531195
23436,100000947530176
23437,100000938628938
23438,100000927964923
23439,100000925007942
23440,100000924740240
23441,100000924502746
23442,100000924114887
23443,100000918156630
23444,100000915256181
23445,100000903075416
23446,100000902670702
23447,100000898607729
23448,100000897593440
23449,100000887753696
23450,100000886381846
23451,100000884783620
23452,100000878583731
23453,100000870813539
23454,100000865758691
23455,100000863100136
23456,100000861968301
23457,100000857055998
23458,100000811662028
23459,100000807236226
23460,100000799813124
23461,100000798093184
23462,100000796291354
23463,100000793432887
23464,100000782890520
23465,100000781680179
23466,100000773960399
23467,100000761027897
23468,100000753853477
23469,100000749059790
23470,100000748084154
23471,100000746466216
23472,100000746085467
23473,100000742196860
23474,100000739478656
23475,100000731659857
23476,100000718257014
23477,100000714060192
23478,100000704408172
23479,100000699571674
23480,100000698908608
23481,100000694640254
23482,100000694126427
23483,100000693950270
23484,100000680608637
23485,100000678104519
23486,100000676965699
23487,100000673238756
23488,100000671417653
23489,100000668460457
23490,100000664541405
23491,100000660923204
23492,100000657399565
23493,100000654228379
23494,100000652048016
23495,100000651699395
23496,100000650133977
23497,100000640256079
23498,100000636469387
23499,100000631588047
23500,100000623906303
23501,100000611740393
23502,100000608324298
23503,100000604024651
23504,100000602498828
23505,100000591427322
23506,100000586965174
23507,100000583647428
23508,100000578102591
23509,100000572111294
23510,100000567051110
23511,100000564144540
23512,100000563912166
23513,100000561891383
23514,100000552963365
23515,100000552457690
23516,100000549425640
23517,100000548267106
23518,100000547017232
23519,100000545030221
23520,100000541759001
23521,100000541504411
23522,100000538875980
23523,100000527891613
23524,100000525235940
23525,100000520100272
23526,100000518411897
23527,100000517171729
23528,100000515449481
23529,100000514680616
23530,100000513234875
23531,100000509472161
23532,100000504915252
23533,100000497517220
23534,100000495117117
23535,100000493121828
23536,100000492340993
23537,100000487994657
23538,100000483453236
23539,100000481638437
23540,100000481214348
23541,100000479180163
23542,100000477824015
23543,100000474510400
23544,100000472537883
23545,100000469895522
23546,100000466982266
23547,100000465688413
23548,100000462241138
23549,100000459186757
23550,100000457056951
23551,100000456843251
23552,100000454964695
23553,100000454401451
23554,100000452913384
23555,100000451944673
23556,100000451189333
23557,100000450726950
23558,100000445836211
23559,100000445524640
23560,100000445230850
23561,100000445192516
23562,100000441947592
23563,100000441471042
23564,100000439069842
23565,100000437980588
23566,100000437851023
23567,100000436657733
23568,100000435556384
23569,100000435347687
23570,100000427371290
23571,100000424719826
23572,100000422707823
23573,100000415898730
23574,100000415067374
23575,100000414940418
23576,100000414651010
23577,100000413091269
23578,100000412532773
23579,100000411556142
23580,100000410572793
23581,100000409219554
